record_id,annotated,data_set
8909,True,psychedelic_study_100_20240418.jsonl
3647,False,
3364,False,
7504,False,
5944,False,
6649,False,
5544,False,
3681,False,
9151,False,
2161,False,
1580,False,
973,False,
4935,False,
5845,False,
7601,True,psychedelic_study_100_20240418.jsonl
2669,False,
8555,False,
7786,True,psychedelic_study_100_20240411.jsonl
2160,False,
4195,False,
5759,False,
9037,False,
5758,False,
6087,False,
7168,False,
4786,True,psychedelic_study_100_20240418.jsonl
2279,False,
8248,False,
8911,False,
94,False,
1751,False,
5887,False,
5760,False,
5755,False,
3679,False,
4910,False,
6605,False,
869,True,psychedelic_study_50_20240418.jsonl
3463,False,
9470,True,psychedelic_study_100_20240411.jsonl
8955,False,
2628,False,
4383,False,
8264,False,
2806,False,
1554,False,
5657,False,
8042,False,
8660,False,
2623,False,
814,True,psychedelic_study_100_20240418.jsonl
5756,False,
2927,False,
3780,False,
4931,False,
8101,False,
4357,False,
834,False,
8767,False,
7262,False,
2622,False,
1968,False,
644,False,
2637,False,
8519,True,psychedelic_study_50_20240418.jsonl
6996,False,
3648,False,
218,False,
6568,False,
7537,False,
8937,False,
8712,False,
532,True,psychedelic_study_100_20240418.jsonl
7406,False,
2930,True,psychedelic_study_100_20240418.jsonl
8400,True,psychedelic_study_100_20240418.jsonl
5647,False,
2912,True,psychedelic_study_50_20240418.jsonl
7702,True,psychedelic_study_100_20240411.jsonl
